悠缪	neg	1.0
余孽	neg	1.0
民富国彊	pos	1.0
孤行一意	neg	1.0
孤恩负义	neg	1.0
贯斗双龙	pos	1.0
鬼工雷斧	pos	1.0
鬼泣神嚎	neg	1.0
鬼哭神嚎	neg	1.0
鬼蜮伎俩	neg	1.0
海盟山咒	pos	1.0
骇心动目	neg	1.0
呼天叫地	neg	1.0
狐不二雄	neg	1.0
怙过不悛	neg	1.0
欢忭鼓舞	pos	1.0
挥日阳戈	pos	1.0
隳肝尝胆	pos	1.0
毁家纾国	pos	1.0
击碎唾壶	pos	1.0
鸡肠狗肚	neg	1.0
推食解衣	pos	1.0
推燥居湿	pos	1.0
吞舟漏网	neg	1.0
挖肉补疮	neg	1.0
望断白云	pos	1.0
微察秋毫	pos	1.0
惟力是视	pos	1.0
惟所欲为	neg	1.0
温席扇枕	pos	1.0
文治武力	pos	1.0
文章经济	pos	1.0
文经武纬	pos	1.0
闻风而兴	pos	1.0
问十道百	pos	1.0
无父无君	neg	1.0
无可不可	pos	1.0
无地自厝	neg	1.0
无所不尽其极	pos	1.0
无恶不造	neg	1.0
洞房	pos	1.0
毒物	neg	1.0
对歌	pos	1.0
民和年稔	pos	1.0
雪操冰心	pos	1.0
雅人清致	pos	1.0
凤翥鹏翔	pos	1.0
凤叹虎视	pos	1.0
俯首戢耳	pos	1.0
负义忘恩	neg	1.0
富国裕民	pos	1.0
腹心相照	pos	1.0
概日凌云	pos	1.0
功盖天下	pos	1.0
狗仗官势	neg	1.0
狗肺狼心	neg	1.0
狗彘不如	neg	1.0
图腾	pos	1.0
土皇帝	neg	1.0
推举	pos	1.0
入骨	pos	1.0
凤骨龙姿	pos	1.0
凤歌鸾舞	pos	1.0
凤臆龙鬐	pos	1.0
奉为至宝	pos	1.0
扶危定倾	pos	1.0
俛拾仰取	pos	1.0
负荆谢罪	pos	1.0
负德背义	neg	1.0
富国彊兵	pos	1.0
干啼湿哭	pos	1.0
肝髓流野	neg	1.0
感恩怀德	pos	1.0
高情远致	pos	1.0
躬蹈矢石	pos	1.0
狗行狼心	neg	1.0
栽诬	neg	1.0
滕蛟起凤	pos	1.0
轶类超群	pos	1.0
银钩玉唾	pos	1.0
有负众望	neg	1.0
宋才潘面	pos	1.0
随车致雨	pos	1.0
所向皆靡	pos	1.0
谈霏玉屑	pos	1.0
坦然自若	pos	1.0
堂堂一表	pos	1.0
啼天哭地	neg	1.0
体贴入妙	pos	1.0
天之僇民	neg	1.0
天地剖判	pos	1.0
天空海阔	pos	1.0
铁壁铜墙	pos	1.0
通才硕学	pos	1.0
同垂不朽	pos	1.0
铜山铁壁	pos	1.0
敲骨榨髓	neg	1.0
擎天架海	pos	1.0
神丧胆落	neg	1.0
催命	neg	1.0
元首	pos	1.0
稀世之珍	pos	1.0
鱼沉雁落	pos	1.0
枯形灰心	neg	1.0
刳脂剔膏	neg	1.0
快刀斩麻	pos	1.0
宽洪大度	pos	1.0
狂嫖滥赌	neg	1.0
狼奔兔脱	neg	1.0
狼猛蜂毒	neg	1.0
乐善好义	pos	1.0
折节读书	pos	1.0
冰雪聪明	pos	1.0
骄侈暴佚	neg	1.0
鱼肉百姓	neg	1.0
熏天赫地	neg	1.0
损人肥己	neg	1.0
桃李春风	pos	1.0
天之戮民	neg	1.0
天地诛灭	neg	1.0
天道无亲	pos	1.0
通才练识	pos	1.0
都头异姓	pos	1.0
风月无边	pos	1.0
赫奕	pos	1.0
溃败	neg	1.0
重用	pos	1.0
敲榨勒索	neg	1.0
人百其身	neg	1.0
举世无双	pos	1.0
锯牙钩爪	neg	1.0
狼顾鸱张	neg	1.0
恋恋难舍	pos	1.0
析肝吐胆	pos	1.0
鸮鸟生翼	neg	1.0
心惊胆裂	neg	1.0
兴致淋漓	pos	1.0
千仓万箱	pos	1.0
紫气东来	pos	1.0
暴取豪夺	neg	1.0
诛求不已	neg	1.0
削木为吏	neg	1.0
蛇蝎为心	neg	1.0
血债累累	neg	1.0
雨后送伞	neg	1.0
气焰熏天	neg	1.0
人心不足蛇吞象	neg	1.0
鞠躬尽力	pos	1.0
亡秦三户	pos	1.0
违天悖理	neg	1.0
温衾扇枕	pos	1.0
文章宿老	pos	1.0
握炭流汤	pos	1.0
无天无日	neg	1.0
无所不容	pos	1.0
孽障	neg	1.0
辜恩负义	neg	1.0
挂肚牵肠	pos	1.0
怪诞不经	neg	1.0
鬼抓狼嚎	neg	1.0
鬼哭神惊	neg	1.0
横眉努目	neg	1.0
呼天号地	neg	1.0
嗜血	neg	1.0
黄龙痛饮	pos	1.0
回山倒海	pos	1.0
回文织锦	pos	1.0
魂飞胆颤	neg	1.0
极恶穷凶	neg	1.0
渎神	neg	1.0
行尸走骨	neg	1.0
颜精柳骨	pos	1.0
逸兴云飞	pos	1.0
扶危定乱	pos	1.0
高情远意	pos	1.0
公尔忘私	pos	1.0
钩爪锯牙	neg	1.0
狗走狐淫	neg	1.0
雄深雅健	pos	1.0
咽苦吐甘	pos	1.0
杨花水性	neg	1.0
逸辈殊伦	pos	1.0
超巨星	pos	1.0
叱骂	neg	1.0
惨无天日	neg	1.0
负恩忘义	neg	1.0
高风劲节	pos	1.0
革奸铲暴	pos	1.0
狗口里生不出象牙	neg	1.0
狗苟蝇营	neg	1.0
神品	pos	1.0
前程万里	pos	1.0
余声三日	pos	1.0
余音缭绕	pos	1.0
玉柱擎天	pos	1.0
玉润冰清	pos	1.0
似漆如胶	pos	1.0
松茂竹苞	pos	1.0
崧生岳降	pos	1.0
颂声载道	pos	1.0
夙兴昧旦	pos	1.0
随车夏雨	pos	1.0
随高就低	pos	1.0
遂心快意	pos	1.0
碎心裂胆	neg	1.0
所向克捷	pos	1.0
太山北斗	pos	1.0
贪吃懒做	neg	1.0
腾声飞实	pos	1.0
提心在口	pos	1.0
天上麒麟	pos	1.0
天老地荒	pos	1.0
天昏地黑	neg	1.0
天粟马角	neg	1.0
天随人原	pos	1.0
铁壁铜山	pos	1.0
同明相照	pos	1.0
铜筋铁肋	pos	1.0
投桃报李	pos	1.0
胆裂魂飞	neg	1.0
燎如观火	pos	1.0
林下风致	pos	1.0
鳞集仰流	pos	1.0
龙胡之痛	neg	1.0
龙兴凤举	pos	1.0
履险若夷	pos	1.0
没世不忘	pos	1.0
惊神破胆	neg	1.0
胸中鳞甲	neg	1.0
欺天诳地	neg	1.0
咬人狗儿不露齿	neg	1.0
装点门面	neg	1.0
失德	neg	1.0
轻世做物	neg	1.0
蛇欲吞象	neg	1.0
损人利已	neg	1.0
为德不卒	neg	1.0
放饭流歠	neg	1.0
抵命	neg	1.0
种族歧视	neg	1.0
强奸	neg	1.0
恬适	pos	1.0
溘先朝露	neg	1.0
宽洪大量	pos	1.0
狂轰滥炸	neg	1.0
狼号鬼哭	neg	1.0
乐此不倦	pos	1.0
历井扪天	pos	1.0
搏大精深	pos	1.0
心惊胆落	neg	1.0
新愁旧恨	neg	1.0
魁伟	pos	1.0
千伶百俐	pos	1.0
艺术性	pos	1.0
灾星	neg	1.0
糟踏	neg	1.0
吉光片羽	pos	1.0
寿山福海	pos	1.0
追魂夺命	pos	1.0
卖国贼	neg	1.0
中奖	pos	1.0
龙骧虎视	pos	1.0
喑恶叱咤	neg	1.0
血泪盈襟	neg	1.0
悲不自胜	neg	1.0
丧明之痛	neg	1.0
报仇	neg	1.0
毕命	neg	1.0
林下清风	pos	1.0
麟角凤觜	pos	1.0
流离颠顿	neg	1.0
六根清净	pos	1.0
镂骨铭肌	pos	1.0
鲁戈回日	pos	1.0
鲁阳回日	pos	1.0
履盈蹈满	pos	1.0
迷天大谎	neg	1.0
官报私仇	neg	1.0
海涵地负	pos	1.0
骇人闻听	neg	1.0
横眉立眼	neg	1.0
横眉瞪眼	neg	1.0
骏足	pos	1.0
造极登峰	pos	1.0
颓垣废井	neg	1.0
瓦解冰销	neg	1.0
亡国灭种	neg	1.0
枉曲直凑	neg	1.0
为山止篑	neg	1.0
为恶不悛	neg	1.0
违天悖人	neg	1.0
惟利是命	neg	1.0
渭浊泾清	pos	1.0
文子文孙	pos	1.0
文武之道	pos	1.0
文章宗匠	pos	1.0
握雨携云	pos	1.0
无其伦比	pos	1.0
无所错手足	neg	1.0
通达	pos	1.0
土蚕	neg	1.0
团圆	pos	1.0
民脂民膏	pos	1.0
金榜	pos	1.0
尤异	pos	1.0
斥逐	neg	1.0
归正邱首	pos	1.0
鬼哭神号	neg	1.0
鬼魅伎俩	neg	1.0
骇目惊心	neg	1.0
含血潠人	neg	1.0
横眉冷眼	neg	1.0
后进领袖	pos	1.0
呼天唤地	neg	1.0
隳胆抽肠	pos	1.0
回天挽日	pos	1.0
极恶不赦	neg	1.0
忧国奉公	pos	1.0
行奸卖俏	neg	1.0
扬武耀威	pos	1.0
演唱	pos	1.0
勃然	neg	1.0
凤髓龙肝	pos	1.0
腹载五车	pos	1.0
肝胆披沥	pos	1.0
感人心脾	pos	1.0
刚戾自用	neg	1.0
高枕勿忧	pos	1.0
高情远韵	pos	1.0
民熙物阜	pos	1.0
元恶大憝	neg	1.0
松柏寒盟	pos	1.0
宋画吴冶	pos	1.0
随物应机	pos	1.0
贪夫殉利	neg	1.0
桃李遍天下	pos	1.0
腾达飞黄	pos	1.0
佻身飞镞	pos	1.0
通天彻地	pos	1.0
通古达变	pos	1.0
铜打铁铸	pos	1.0
铜头铁臂	pos	1.0
驱雷策电	pos	1.0
却金暮夜	pos	1.0
神抶电击	pos	1.0
失魂丧胆	neg	1.0
麇骇雉伏	neg	1.0
口角风情	pos	1.0
快心满志	pos	1.0
宽豁大度	pos	1.0
狼顾鸱跱	neg	1.0
连中三元	pos	1.0
如左右手	pos	1.0
转海回天	pos	1.0
追魂摄魄	pos	1.0
韬略	pos	1.0
天尊	pos	1.0
协私罔上	neg	1.0
心满意得	pos	1.0
衅稔恶盈	neg	1.0
寇仇	neg	1.0
酷刑	neg	1.0
气逾霄汉	pos	1.0
千古独步	pos	1.0
千金一瓠	pos	1.0
谦虚敬慎	pos	1.0
潜窃阳剽	neg	1.0
宴安鸩素毒	neg	1.0
寿元无量	pos	1.0
价值连城	pos	1.0
作恶多端	neg	1.0
擢发难数	neg	1.0
诈败佯输	neg	1.0
背思忘义	neg	1.0
呼幺喝六	neg	1.0
横加指责	neg	1.0
狐假虎咸	neg	1.0
饥附饱扬	neg	1.0
裘马轻肥	neg	1.0
街号巷哭	neg	1.0
泱泱大风	pos	1.0
一颦一笑胁肩谄笑	pos	1.0
举国若狂	pos	1.0
痛饮黄龙	pos	1.0
投袂而起	pos	1.0
盱衡厉色	neg	1.0
泣涕如雨	neg	1.0
瓦查尿溺	neg	1.0
汪洋大海	pos	1.0
枉道事人	neg	1.0
微显阐幽	pos	1.0
为渊驱鱼	neg	1.0
帷幕不修	neg	1.0
惟精惟一	pos	1.0
文宗学府	pos	1.0
文章山斗	pos	1.0
文质斌斌	pos	1.0
闻名丧胆	pos	1.0
闻风破胆	neg	1.0
无往不克	pos	1.0
无所不晓	pos	1.0
无恶不为	neg	1.0
余毒	neg	1.0
誓约	pos	1.0
挥戈回日	pos	1.0
祸稔恶积	neg	1.0
凤翥龙蟠	pos	1.0
佛头著粪	pos	1.0
伏首贴耳	pos	1.0
扶危翼倾	pos	1.0
福地洞天	pos	1.0
负恩背义	neg	1.0
肝胆楚越	pos	1.0
感天动地	pos	1.0
高山景行	pos	1.0
槁项黄馘	pos	1.0
根结盘据	pos	1.0
公忠体国	pos	1.0
功成名遂	pos	1.0
攻无不克	pos	1.0
狗口里吐不出象牙	neg	1.0
偷情	neg	1.0
养晦韬光	pos	1.0
咬牙恨齿	neg	1.0
逸兴横飞	pos	1.0
齐天洪福	pos	1.0
前仆后踣	pos	1.0
再造	pos	1.0
渊亭山立	pos	1.0
夙世冤业	neg	1.0
随珠荆玉	pos	1.0
所当无敌	pos	1.0
贪污腐化	neg	1.0
摊书傲百城	pos	1.0
天之骄子	pos	1.0
天地诛戮	neg	1.0
天崩地塌	neg	1.0
通天达地	pos	1.0
姘居	neg	1.0
五体投诚	pos	1.0
夕寐宵兴	pos	1.0
销魂夺魄	neg	1.0
冻浦鱼惊	pos	1.0
鬼功神力	pos	1.0
贵不可言	pos	1.0
汗马之功	pos	1.0
横眉冷目	neg	1.0
无比	pos	1.0
横眉怒视	neg	1.0
鸿篇巨著	pos	1.0
玩兵黩武	neg	1.0
巍巍荡荡	pos	1.0
违天逆理	neg	1.0
唯吾独尊	neg	1.0
伟绩丰功	pos	1.0
无有伦比	pos	1.0
燕妒莺惭	pos	1.0
雪案萤灯	pos	1.0
不世之功	pos	1.0
万民涂炭	neg	1.0
无所不可	pos	1.0
胆丧魂惊	neg	1.0
一颦一笑	pos	1.0
负气斗狠	neg	1.0
撩蜂吃螫	neg	1.0
林下风度	pos	1.0
鲁连蹈海	pos	1.0
鲁阳麾戈	pos	1.0
心寒胆落	neg	1.0
刻骨仇很	neg	1.0
林下高风	pos	1.0
麟角凤毛	pos	1.0
流离颠沛	neg	1.0
六马仰秣	pos	1.0
镂骨铭心	pos	1.0
鲁人回日	pos	1.0
鲁阳指日	pos	1.0
卖履分香	pos	1.0
漫天大谎	neg	1.0
毛骨耸然	neg	1.0
迷天大罪	neg	1.0
鬼哭栗飞	pos	1.0
鬼烂神焦	neg	1.0
海涸石烂	pos	1.0
河决鱼烂	neg	1.0
横眉立目	neg	1.0
横眉瞪目	neg	1.0
尤物	pos	1.0
鸡鸣狗吠	neg	1.0
洋财	pos	1.0
丧胆销魂	neg	1.0
一座皆惊	neg	1.0
疾恶如仇	neg	1.0
面如死灰	neg	1.0
丁香	pos	1.0
订婚	pos	1.0
逗笑儿	pos	1.0
隋珠和玉	pos	1.0
随寓随安	pos	1.0
岁在龙虵	pos	1.0
碎骨粉尸	neg	1.0
涕泗滂沲	neg	1.0
天愁地惨	neg	1.0
天下大乱	neg	1.0
同声同气	pos	1.0
械系	neg	1.0
铝厂	neg	0.999
痛苦	neg	0.999
星期四	neg	0.999
码头	neg	0.999
频繁	neg	0.999
千万元	neg	0.999
破局	neg	0.999
市场竞争	neg	0.999
两艘	neg	0.999
实惠	pos	0.998
生猪	neg	0.998
白袜队	pos	0.998
沪市	pos	0.998
助手	pos	0.998
意法	pos	0.998
拉涨	pos	0.998
辉瑞	pos	0.998
增势	pos	0.998
全部	neg	0.998
增长点	pos	0.998
思想	pos	0.998
可靠	pos	0.998
好评	pos	0.998
有些	neg	0.997
凌晨	neg	0.997
议员	neg	0.996
在于	neg	0.995
商标	neg	0.995
恒指	neg	0.994
锂电池	pos	0.994
寄望	pos	0.994
开始	neg	0.992
液冷	pos	0.992
编程	pos	0.992
惨败	neg	0.991
减值	neg	0.991
券商	neg	0.99
认可	pos	0.99
产品线	pos	0.99
大成	pos	0.99
产能	pos	0.989
零售	pos	0.988
澳大利亚	neg	0.988
伦敦	neg	0.986
万份	pos	0.986
暴力	neg	0.984
整数	neg	0.983
无意	neg	0.983
永赢	pos	0.983
德州仪器	pos	0.983
欧洲人	neg	0.983
康菲	pos	0.983
阿曼湾	neg	0.983
电子产品	pos	0.983
按年	pos	0.983
霸榜	pos	0.983
利益输送	neg	0.983
勘探	pos	0.983
助您	pos	0.983
主播	neg	0.983
双降	neg	0.983
元年	pos	0.983
积水	neg	0.983
人民银行	pos	0.983
入狱	neg	0.983
之势	pos	0.983
攻克	pos	0.983
名高管	neg	0.983
拖欠	neg	0.983
多边	pos	0.983
班列	pos	0.983
再收	neg	0.983
谋划	pos	0.983
困在	neg	0.983
华通	neg	0.983
卖压	neg	0.983
美加州	neg	0.983
揭示	neg	0.983
比降	neg	0.983
缠身	neg	0.983
劳资	neg	0.983
周六	neg	0.983
囚犯	neg	0.983
胜局	pos	0.983
数亿	neg	0.983
闪崩	neg	0.983
按兵不动	neg	0.983
华创	neg	0.983
集会	neg	0.983
起步	pos	0.983
膝伤	neg	0.983
膝盖	neg	0.983
永久性	neg	0.983
欧足联	neg	0.98
米莱	neg	0.98
实在	neg	0.98
分公司	neg	0.98
汇丰银行	neg	0.98
中介	neg	0.98
消防员	neg	0.98
破灭	neg	0.98
长安汽车	neg	0.98
高估	neg	0.98
检察官	neg	0.98
马克	neg	0.979
临床	pos	0.977
看多	pos	0.977
重演	neg	0.977
强力	pos	0.977
核能	pos	0.977
许多	neg	0.974
出货量	pos	0.972
未遂	neg	0.971
锐减	neg	0.971
荷兰	neg	0.971
亟待	neg	0.971
骨折	neg	0.971
腐败	neg	0.971
中场	neg	0.971
更难	neg	0.971
反诉	neg	0.971
英国人	neg	0.971
难挡	neg	0.971
武器化	neg	0.971
地铁	neg	0.971
六连问	neg	0.971
反噬	neg	0.971
外流	neg	0.971
足额	neg	0.971
外国人	neg	0.971
哈尔克岛	neg	0.971
深受	neg	0.971
黑芝麻	neg	0.971
专家	neg	0.97
小时	neg	0.97
季度	pos	0.968
尼日利亚	neg	0.968
失业率	neg	0.968
包装	neg	0.968
选举	neg	0.968
发电	pos	0.968
多元化	pos	0.968
数量	pos	0.965
往来	neg	0.964
恢复正常	pos	0.964
外交	neg	0.964
早苗	neg	0.964
受灾	neg	0.964
特气	pos	0.962
增效	pos	0.962
金融监管	pos	0.962
四十年	neg	0.962
洛克希德	pos	0.962
通讯社	neg	0.962
荣耀	pos	0.962
减产	neg	0.959
储蓄	neg	0.959
一箱	neg	0.959
随后	neg	0.959
缩短	pos	0.958
而且	pos	0.958
尚未	neg	0.958
坚挺	pos	0.958
缅甸	neg	0.956
一次	neg	0.956
计划	pos	0.956
进口量	neg	0.953
明略	pos	0.953
股票代码	pos	0.953
命运	pos	0.953
中盘股	pos	0.953
重大进展	pos	0.953
增长极	pos	0.953
退出	neg	0.953
硅基	pos	0.953
守护者	pos	0.953
首度	pos	0.953
熊队	pos	0.953
环保	pos	0.952
国际	neg	0.952
研制	pos	0.952
磷酸	pos	0.952
新纪录	pos	0.952
发动机	pos	0.952
反超	pos	0.952
利益	neg	0.952
半数	neg	0.947
惊喜	pos	0.947
长飞	pos	0.947
合规	neg	0.945
或许	pos	0.945
支撑	pos	0.945
还有	pos	0.944
捷克	neg	0.944
消费类	pos	0.943
变革	pos	0.943
之争	neg	0.943
迎战	pos	0.943
大超	pos	0.943
不要	neg	0.943
单季	pos	0.943
竞赛	pos	0.943
杰米	neg	0.943
终身	neg	0.943
关键	pos	0.943
震荡	neg	0.942
对此	neg	0.942
差距	pos	0.941
报价	pos	0.941
历史性	pos	0.941
英格兰	neg	0.941
弹性	pos	0.94
聪明	pos	0.94
转移	neg	0.938
瑞穗	pos	0.937
建议	pos	0.937
升高	neg	0.936
舰队	neg	0.936
沿岸	neg	0.936
军工企业	neg	0.936
害怕	neg	0.936
滞留	neg	0.936
缓冲	neg	0.936
飞往	neg	0.936
辩护	neg	0.936
模块	pos	0.936
遇见	neg	0.936
公司股票	neg	0.935
阶段	pos	0.935
更近	pos	0.934
联袂	pos	0.934
季度末	pos	0.934
加量	pos	0.934
银行业务	pos	0.934
居民收入	pos	0.934
便捷	pos	0.934
年率	pos	0.934
依托	pos	0.934
装机容量	pos	0.934
组件	pos	0.934
单签	pos	0.934
揭晓	pos	0.934
进化	pos	0.934
合作开发	pos	0.934
闪存	pos	0.934
介入	neg	0.933
网络	pos	0.933
难度	neg	0.933
网络攻击	neg	0.933
会计师	neg	0.933
红牌	neg	0.933
忧虑	neg	0.933
不得不	neg	0.933
敲锣打鼓	pos	0.933
嵚崎磊落	pos	0.933
驱霆策电	pos	0.933
敲锣放炮	pos	0.933
嵚崎历落	pos	0.933
全能全智	pos	0.933
人心不古	neg	0.933
装腔	neg	0.933
鸟骇鼠窜	neg	0.933
啮血沁骨	pos	0.933
慌不择路	neg	0.933
闻雷失箸	neg	0.933
惊心悼胆	neg	0.933
眼中钉	neg	0.933
打开天窗说亮话	pos	0.933
理直气壮	pos	0.933
徒读父书	neg	0.933
迎头赶上	pos	0.933
大节不夺	pos	0.933
推诚相信	pos	0.933
呕心抽肠	neg	0.933
迷恋骸骨	neg	0.933
相依为命	pos	0.933
狭路相逢	neg	0.933
心烦技痒	pos	0.933
丝思发怨	pos	0.933
娓娓而谈	pos	0.933
要而言之	pos	0.933
唇焦舌敝	neg	0.933
吹大法螺	neg	0.933
心小志大	pos	0.933
寒花晚节	pos	0.933
干将	pos	0.933
强凫变鹤	neg	0.933
取义成仁	pos	0.933
全智全能	pos	0.933
讨人嫌	neg	0.933
舌敝耳聋	neg	0.933
良金美玉	pos	0.933
驰名中外	pos	0.933
难分难合	pos	0.933
讽一劝百	pos	0.933
夹枪带棍	neg	0.933
争长论短	neg	0.933
淫辞邪说	neg	0.933
辞不达意	neg	0.933
宰相肚里能撑船	pos	0.933
注重	pos	0.933
转运	pos	0.933
准谱儿	pos	0.933
青梅竹马	pos	0.933
一字褒贬	pos	0.933
滔滔不绝	pos	0.933
万古千秋	pos	0.933
手足之情	pos	0.933
高谈雄辩	pos	0.933
由衷之言	pos	0.933
免开尊口	neg	0.933
钻牛角尖	neg	0.933
目眢心忳	neg	0.933
高枕安卧	pos	0.933
全盘托出	pos	0.933
栗栗危俱	neg	0.933
超超率著	pos	0.933
不可胜言	pos	0.933
徒托生言	neg	0.933
虚费词说	neg	0.933
猛志常在	pos	0.933
中流击揖	pos	0.933
掞藻飞声	pos	0.933
心虔志诚	pos	0.933
藕断丝连	pos	0.933
相亲相爱	pos	0.933
把玩无厌	pos	0.933
扑杀此獠	neg	0.933
冤家路窄	neg	0.933
一发破的	pos	0.933
千叮万嘱	pos	0.933
含血喷人	neg	0.933
不耻最后	pos	0.933
强兵富国	pos	0.933
耐心	pos	0.932
充足	pos	0.932
驳斥	pos	0.931
股东	neg	0.931
扰民	neg	0.928
团队	pos	0.925
而是	neg	0.924
印证	pos	0.924
衰退	neg	0.924
公积金	pos	0.924
提取	pos	0.924
反向	neg	0.924
入市	pos	0.924
豪赌	neg	0.924
分享	pos	0.924
波动性	neg	0.924
青岛	pos	0.924
增长率	pos	0.922
逐步	pos	0.922
疗法	pos	0.922
亿份	pos	0.922
意大利	neg	0.922
被动	pos	0.922
生产总值	pos	0.921
风电	pos	0.92
多只	pos	0.92
惊人	pos	0.92
生成	pos	0.92
中国	pos	0.919
热门	pos	0.918
最快	pos	0.916
西部数据	pos	0.916
云南	neg	0.915
强硬	pos	0.915
牌照	pos	0.915
大宗	pos	0.915
营救	neg	0.914
伤害	neg	0.914
争执	neg	0.914
下线	neg	0.914
爱泼斯坦	neg	0.914
并存	neg	0.914
美债	neg	0.914
检修	neg	0.914
夸大	neg	0.914
表示遗憾	neg	0.914
往往	neg	0.914
金店	neg	0.914
全力	pos	0.913
保罗	pos	0.912
澄清	neg	0.912
引导	pos	0.912
投产	pos	0.912
事关	pos	0.912
定购	pos	0.911
富婆团	pos	0.911
赖世荣	pos	0.911
控制	neg	0.91
电报	pos	0.909
原奶	pos	0.909
借势	pos	0.909
推高	neg	0.909
硬盘	pos	0.909
宁波	pos	0.909
早盘	pos	0.909
高回报	pos	0.909
观望	neg	0.909
击杀	pos	0.909
采购	pos	0.909
功能	pos	0.908
公布	pos	0.908
追加	pos	0.907
权益	pos	0.907
企业家	neg	0.906
翻身	neg	0.906
热评	neg	0.906
不符	neg	0.906
应用程序	neg	0.906
扑朔迷离	neg	0.906
吐槽	neg	0.906
信誉	neg	0.906
低水平	neg	0.906
莱茵河	neg	0.906
稳住	pos	0.906
理性	pos	0.906
开会	neg	0.906
轻微	neg	0.906
赫尔松	neg	0.906
暴行	neg	0.906
揣测	neg	0.906
不休	neg	0.906
拉美	neg	0.906
双开	neg	0.906
全开	pos	0.906
中产阶级	neg	0.906
对方	neg	0.906
严阵以待	neg	0.906
检出	neg	0.906
失速	neg	0.906
提现	neg	0.906
贝尔法斯特	neg	0.906
卓然	neg	0.906
刑事诉讼	neg	0.906
令人不安	neg	0.906
满负荷	neg	0.906
模糊	neg	0.906
景兴	neg	0.906
高开低走	neg	0.906
广西南宁	neg	0.906
指大涨	pos	0.906
打动	neg	0.906
停业	neg	0.906
适度	pos	0.906
连日	neg	0.906
时间表	neg	0.906
权威	pos	0.906
线下	pos	0.906
带头	neg	0.906
行列	pos	0.906
追尾	neg	0.906
双增	pos	0.906
天获	pos	0.906
塌方	neg	0.906
迷雾	neg	0.906
大型	neg	0.905
几乎	neg	0.904
洛矶	pos	0.904
重卡	pos	0.904
精矿	neg	0.902
国际原油	neg	0.902
剩余	neg	0.902
敞口	neg	0.902
极其	neg	0.902
称若	neg	0.902
感染	neg	0.902
氛围	neg	0.902
因此	neg	0.901
慢雾	neg	0.901
倒逼	neg	0.901
微弱	neg	0.901
最坏	neg	0.901
面值	neg	0.901
铜市	neg	0.901
商务部长	neg	0.901
俄乌	neg	0.901
阿塞拜疆	neg	0.901
世卫	neg	0.901
蓝猫	neg	0.901
如意	neg	0.901
位于	neg	0.901
曼德	neg	0.901
极低	neg	0.901
贸易往来	neg	0.901
冰火	neg	0.901
正使	neg	0.901
盈亏	neg	0.901
网球	neg	0.901
股价	pos	0.901
紫钰	pos	0.901
赛琳	pos	0.901
航运	neg	0.899
接连	neg	0.898
更高	pos	0.898
共享	pos	0.898
发改委	pos	0.895
对外	pos	0.895
同日	neg	0.895
麻麻祝	pos	0.895
人口	neg	0.894
康德	pos	0.892
多晶硅	pos	0.891
农业	pos	0.89
竞争力	pos	0.89
惠存	pos	0.89
自然资源	neg	0.889
进行	neg	0.889
指冲	neg	0.889
有所	neg	0.889
网站	neg	0.889
水库	neg	0.889
网传	neg	0.889
管线	pos	0.888
创板	pos	0.888
伟大	pos	0.887
协商	pos	0.887
上修	pos	0.887
碳纤维	pos	0.886
金刚石	pos	0.886
微电	pos	0.886
发展势头	pos	0.886
方便	pos	0.886
续作	pos	0.886
出入境	pos	0.886
吸引外资	pos	0.886
协作	pos	0.886
土壤	pos	0.886
珠海	pos	0.886
尼德	pos	0.886
海尔	pos	0.886
出游	pos	0.886
议定书	pos	0.886
零点	pos	0.886
藤森	pos	0.886
句号	pos	0.886
一家	neg	0.885
奖励	neg	0.884
哈马斯	neg	0.884
酒业	neg	0.884
穆婷婷	pos	0.884
走势	neg	0.883
针对	neg	0.883
比索	neg	0.882
报道	neg	0.881
欧元区	neg	0.881
临近	neg	0.879
三波	pos	0.879
劳多	pos	0.879
普托	pos	0.879
洪绮凡	pos	0.879
彻底	neg	0.878
相信	pos	0.877
代工	pos	0.877
英媒	neg	0.876
加入	pos	0.876
举行	neg	0.876
销售价格	neg	0.876
优先股	neg	0.876
赌博	neg	0.876
奶白	neg	0.876
利息	neg	0.876
两度	neg	0.876
认罪	neg	0.876
伊朗外交部	neg	0.875
根本	neg	0.874
购买力	neg	0.874
行程	neg	0.874
怎么办	neg	0.874
注销	neg	0.874
印度卢比	neg	0.874
简报	neg	0.874
毒品	neg	0.874
符合事实	neg	0.874
知道	neg	0.874
物超	pos	0.874
复兴	pos	0.873
宽基	pos	0.873
洗钱	neg	0.873
蓄势	pos	0.873
第六	pos	0.873
智行	pos	0.873
央企	pos	0.873
刑事	neg	0.873
携程	neg	0.873
破解	pos	0.873
回撤	neg	0.873
组合拳	pos	0.873
官宣	pos	0.873
法律	neg	0.872
最大	neg	0.872
联创	neg	0.871
和解	pos	0.87
来看	pos	0.868
年期	pos	0.868
借助	pos	0.867
脏乱	neg	0.867
擅名	pos	0.867
诗仙	pos	0.867
株连	neg	0.867
做戏	neg	0.867
佳句	pos	0.867
坚守	pos	0.867
荐举	pos	0.867
见称	pos	0.867
奖许	pos	0.867
珍玩	pos	0.867
至理	pos	0.867
忠魂	pos	0.867
卓特	pos	0.867
精洁	pos	0.867
精髓	pos	0.867
敬信	pos	0.867
哀鸿遍野	neg	0.867
不清不白	neg	0.867
逞性子	neg	0.867
哀梨蒸食	neg	0.867
